lat;lon;area;rent;condofee;IPTU;bedrooms
-19.916825;-43.943211;40;800;320;58;1
-19.833184;-43.978207;46;900;217;67;1
-19.916681;-43.934493;45;900;216;0;2
-19.900441;-43.943943;43;1000;116;0;2
-19.992802;-44.026826;37;850;265;26;2
-19.917013;-43.939542;65;750;364;63;1
-19.827929;-43.94406;55;920;194;60;2
-19.857617;-43.936531;50;900;211;71;2
-19.906145;-43.977981;74;810;300;1084;2
-19.888778;-43.999003;55;940;170;33;2
-19.905068;-43.967058;1080;850;260;0;2
-19.879392;-43.963745;80;750;358;89;2
-19.919198;-43.94755;39;800;305;57;1
-19.919198;-43.94755;58;800;305;57;1
-19.880686;-43.935105;55;850;254;94;2
-19.877618;-43.999993;64;850;252;78;2
-19.875668;-43.998313;78;850;252;81;2
-19.894624;-43.908132;200;1100;1;260;2
-19.872702;-44.008011;360;900;200;95;2
-19.931252;-43.96809;15;1100;0;0;1
-19.931252;-43.96809;15;1100;0;0;1
-19.912223;-43.961222;25;900;200;25;1
-19.874544;-43.919393;20;1100;0;0;1
-19.877583;-43.986209;29;1100;0;8;1
-19.874544;-43.919393;20;1100;0;0;1
-19.931252;-43.96809;15;1100;0;0;1
-19.832341;-43.929135;110;1100;0;40;2
-20.012869;-44.035356;52;900;200;30;2
-19.997197;-44.007782;60;1000;100;50;3
-19.827156;-43.940298;100;1100;0;25;2
-19.919632;-43.985715;50;1100;0;0;1
-20.012869;-44.035356;52;900;200;30;2
-20.012869;-44.035356;52;900;200;30;2
-19.816563;-43.976249;54;1100;0;0;2
-19.825839;-44.000168;64;1100;0;57;2
-19.89038;-44.008857;50;750;350;58;2
-19.915576;-43.883655;360;900;200;0;2
-19.900658;-43.915456;300;1100;0;81;2
-19.960554;-43.993486;55;850;250;0;2
-20.012869;-44.035356;52;900;200;30;2
-19.840258;-43.939205;50;900;200;105;2
-19.836589;-43.990831;739;900;200;312;2
-19.874544;-43.919393;20;1100;0;0;1
-19.901512;-43.915364;120;1100;0;0;2
-19.877618;-43.999993;64;850;250;85;2
-19.960166;-43.991508;10551;850;250;61;3
-19.881482;-44.009236;90;1000;100;30;3
-19.915913;-43.98079;65;1100;0;68;3
-19.845567;-43.938536;90;880;220;92;2
-19.826653;-43.993441;60;1000;100;0;2
-19.902721;-43.947521;55;800;300;0;1
-19.877618;-43.999993;50;900;200;98;2
-19.905015;-43.979133;41;800;300;28;2
-19.903648;-43.913403;70;800;300;0;2
-19.960554;-43.993486;55;850;250;0;2
-19.905015;-43.979133;41;800;300;28;2
-19.984407;-44.024147;125;1100;0;0;3
-19.896218;-43.99871;52;900;200;56;2
-20.012869;-44.035356;52;900;200;30;2
-20.012869;-44.035356;52;900;200;30;2
-19.864757;-43.908577;360;1000;100;75;2
-19.896606;-44.011821;45;900;200;130;1
-19.819142;-43.974937;110;1100;0;125;3
-19.877583;-43.986209;29;1100;0;8;1
-20.012869;-44.035356;52;900;200;30;2
-19.899619;-43.973339;45;1100;0;127;1
-19.874544;-43.919393;20;1100;0;0;1
-20.012869;-44.035356;52;900;200;30;2
-20.012869;-44.035356;52;900;200;30;2
-19.842029;-43.883343;48;1000;100;0;2
-19.919632;-43.985715;60;1100;0;0;4
;;42;1100;0;0;2
-19.831592;-43.933336;76;900;200;0;2
-19.877583;-43.986209;29;1100;0;8;1
-19.951947;-43.974836;58;1100;0;34;1
-19.825839;-44.000168;56;1100;0;49;2
-19.894306;-43.936616;60;1100;0;0;2
-19.984407;-44.024147;90;1100;0;0;3
-19.877583;-43.986209;45;1100;0;8;1
-20.012869;-44.035356;52;900;200;30;2
-19.878321;-44.010437;80;900;200;27;2
-20.012869;-44.035356;52;900;200;30;2
-19.893967;-43.93488;65;900;200;0;2
-19.900269;-43.937718;270;1100;0;167;2
-19.879998;-43.993566;45;850;250;80;2
-19.904344;-43.937187;90;1100;0;80;3
-19.813381;-43.975371;11064;850;250;63;2
-19.904344;-43.937187;90;1100;0;80;3
-19.900592;-43.946491;80;850;250;0;2
-19.98407;-44.010676;50;700;400;0;2
-19.900592;-43.946491;80;850;250;0;2
-19.813381;-43.975371;11064;850;250;63;2
-19.879998;-43.993566;45;850;250;80;2
-19.985522;-44.039474;62;950;150;62;2
-20.012869;-44.035356;52;900;200;30;2
-20.012869;-44.035356;52;900;200;30;2
-20.012869;-44.035356;52;900;200;30;2
-19.872728;-43.98952;1150;930;168;72;2
-19.845088;-43.91672;61172;780;317;0;3
-19.873157;-43.939308;1060;950;145;0;2
-19.902606;-43.980114;65;900;195;110;3
-19.90354;-43.946971;65;750;344;0;2
-19.879451;-43.940149;78;700;390;100;3
-19.907204;-43.95163;50;990;100;90;2
-19.907204;-43.95163;50;990;100;90;2
-19.907204;-43.95163;50;990;100;0;2
-19.924326;-43.937823;47;800;290;99;1
-19.914079;-43.946255;65;800;290;34;2
-19.82229;-43.966908;50;900;190;65;2
-19.931201;-43.973204;55;1000;90;0;2
-19.919395;-43.947601;57;170000;287;60;1
-19.87388;-43.987914;7845;900;185;0;2
-19.838261;-43.957842;1000;900;185;72;3
-19.813959;-43.975439;53;800;285;76;2
-19.838261;-43.957842;68;900;185;80;3
-19.836387;-43.947267;50;900;185;85;2
-19.829793;-43.982018;90;945;140;40;3
-19.865666;-44.00377;50;860;225;34;2
-19.921164;-43.936444;25;800;281;61;1
-19.921982;-43.947218;0;180000;331;0;1
-19.814813;-43.952638;50;800;281;65;2
-19.995568;-44.020076;65;1000;80;30;2
-19.874898;-43.992275;2520;800;280;68;2
-19.880686;-43.935105;45;850;230;80;2
-19.87413;-44.014673;53;800;280;70;2
-19.90863;-43.958915;496;980;100;0;2
-19.880686;-43.935105;45;850;230;80;2
-19.90863;-43.958915;496;980;100;0;2
-19.873531;-43.932948;80;900;180;76;3
-19.915913;-43.98079;80;850;230;66;3
-19.995568;-44.020076;90;1000;80;15;2
-19.937136;-44.019102;45;800;280;24;2
-19.817231;-43.951919;70;750;330;75;2
-19.877506;-43.956058;62;900;180;0;2
-19.965684;-43.972163;65;900;180;50;2
-19.890131;-43.940102;60;1000;80;50;2
-19.88222;-43.999613;60;850;230;76;2
-19.941904;-43.966715;40;900;180;85;1
-19.924035;-43.902559;60;950;130;0;2
-19.953967;-43.98182;47;850;230;0;2
-19.838261;-43.957842;61;900;176;68;3
-19.924326;-43.937823;40;800;275;59;1
-19.962947;-43.951134;40;1074;0;0;1
-19.962947;-43.951134;40;1074;0;0;1
-19.962947;-43.951134;40;1074;0;0;1
-20.001991;-44.001665;70;700;373;0;3
-19.827993;-43.988453;2160;900;171;34;2
-19.902185;-43.945262;110;155000;371;0;3
-19.833198;-43.987855;600;900;170;85;2
-19.840487;-43.889411;87;800;270;30;3
-19.961372;-43.974682;49;890;180;28;2
-19.904463;-43.981263;70;900;170;75;2
-19.941686;-44.018015;47;900;170;64;2
-19.886127;-43.934542;85;890;180;81;3
-19.840333;-43.940634;42;900;170;27;2
-19.86841;-44.006114;70;780;290;0;2
-19.961372;-43.974682;50;890;180;30;2
-19.901324;-43.978061;49;900;170;28;2
-19.831957;-43.96763;360;850;220;100;2
-19.9309;-43.995759;70;890;180;30;2
-19.875599;-43.990476;52;900;170;33;2
-19.901678;-43.917762;60;850;220;68;3
-19.855294;-43.90853;96;800;270;72;2
-20.004561;-44.003428;5190;800;268;0;2
-19.96119;-43.98782;49;830;235;65;2
-19.836387;-43.947267;58;900;165;33;2
-19.838261;-43.957842;1000;900;165;72;3
-19.923593;-43.945691;25;700;364;59;1
-19.915913;-43.98079;42;850;212;0;2
-19.965653;-43.993974;47;900;161;27;2
-19.826138;-43.961408;49;900;160;0;2
-19.942823;-43.99015;53;900;160;0;2
-19.839629;-43.935295;74;900;160;0;2
-19.869274;-44.010497;45;900;160;0;2
-19.825419;-43.962047;60;880;180;0;3
-19.933415;-44.020184;57;800;260;71;2
-19.897865;-44.014102;44;860;200;130;1
-19.840131;-43.938174;64;900;160;65;3
-19.833184;-43.978207;50;850;210;29;2
-19.886629;-44.002354;55;850;210;63;2
-20.005147;-44.004961;60;800;260;76;2
-19.93676;-43.988738;66;800;260;0;3
-19.914079;-43.946255;5000;780;280;292;2
-19.935451;-44.013964;54;800;260;72;2
-19.842729;-43.952877;72;900;160;68;3
-19.932353;-43.998002;85;800;260;66;3
-19.856496;-43.90907;54;900;160;0;2
-19.899341;-43.915291;60;900;160;0;2
-19.862228;-43.999556;60;900;160;0;2
-19.879819;-44.011583;430;850;210;75;2
-19.812782;-43.958708;70;750;308;0;3
-19.865666;-44.00377;45;840;216;75;2
-19.895869;-43.935989;55;750;305;28;2
-19.88876;-44.001889;46;800;255;0;2
-19.832029;-43.967914;62;700;351;68;2
-19.83021;-43.966673;62;700;351;68;2
-19.955723;-43.975668;50;900;150;0;2
-19.858766;-43.953792;50;1050;0;39;1
-19.815851;-43.991922;70;950;100;0;2
-19.843818;-43.936506;55;850;200;81;2
-19.831592;-43.933336;91;850;200;0;2
-19.95922;-43.967025;5053;900;150;90;3
-19.890737;-43.930751;45;800;250;75;2
-19.912223;-43.961222;40;800;250;50;1
-19.822942;-43.966914;54;850;200;75;2
-19.912223;-43.961222;40;800;250;50;1
-19.989557;-44.0023;500;850;200;34;3
-19.887063;-43.902663;85;900;150;150;3
-19.896128;-43.99817;55;850;200;50;2
-19.856273;-43.943544;42;800;250;0;2
-19.912219;-43.951185;90;950;100;69;2
-19.826976;-43.994189;70;850;200;130;3
-19.905197;-43.942494;60;900;150;60;2
-19.884429;-43.933463;70;800;250;93;2
-19.888585;-43.947986;50;850;200;73;2
-19.915313;-43.898597;65;1050;0;72;2
-19.852286;-43.918262;64;800;250;0;3
-19.836387;-43.947267;6651;850;200;29;2
-19.960951;-43.964418;5053;900;150;90;3
-19.876282;-44.013168;70;850;200;0;3
-19.989557;-44.0023;360;850;200;34;3
-19.829105;-43.98868;50;900;150;0;2
-19.865997;-43.995413;60;800;250;0;2
-19.912219;-43.951185;90;950;100;69;2
-19.825867;-43.977624;46;900;150;0;2
-19.834154;-44.010195;47;850;200;26;2
-19.840333;-43.940634;45;850;200;50;2
-19.834154;-44.010195;55;850;200;40;2
-19.912223;-43.961222;40;800;250;50;1
-19.912223;-43.961222;40;800;250;50;1
-19.912219;-43.951185;90;950;100;69;2
-19.912223;-43.961222;40;800;250;50;1
-19.944779;-43.985121;50;1050;0;0;2
-19.912223;-43.961222;40;800;250;50;1
-19.900359;-44.021105;60;900;150;94;2
-19.984997;-43.99799;363;900;150;85;3
-19.984997;-43.99799;363;900;150;82;3
-19.989557;-44.0023;1284;850;200;34;4
-19.905603;-43.979727;52;850;200;310;2
-19.924272;-43.949667;40;700;350;50;1
-19.865644;-43.919793;120;1000;50;50;3
-19.811469;-43.954682;108;900;150;108;3
-20.012239;-44.040066;65;1050;0;0;2
-19.912223;-43.961222;40;800;250;50;1
-19.912223;-43.961222;40;800;250;50;1
-19.819596;-43.968988;47;700;350;70;2
-19.846929;-43.916853;60;790;260;0;3
-19.989557;-44.0023;1284;850;200;34;3
-19.822183;-43.949716;60;900;150;50;3
-19.912223;-43.961222;40;800;250;50;1
-19.912223;-43.961222;40;800;250;50;1
-19.912219;-43.951185;90;950;100;69;2
-19.943013;-43.983481;720;900;150;66;2
-19.912223;-43.961222;40;800;250;50;1
-19.941686;-44.018015;48;750;299;67;2
-19.822281;-43.957095;50;850;198;70;2
-19.948143;-43.97997;45;850;198;50;2
-19.82229;-43.966908;10681;800;248;65;2
-19.919168;-43.938656;1200;830;216;60;1
-19.902185;-43.945262;17610;690;356;0;2
-19.865914;-43.896783;77;900;140;115;2
-19.941673;-43.977635;52;770;270;60;2
-19.95975;-43.985986;60;900;140;0;2
-19.939695;-44.014804;45;800;240;58;2
-19.888097;-44.001806;55;850;190;30;2
-19.800499;-43.973751;60;800;240;70;2
-19.879998;-43.993566;45;750;286;80;2
-19.869729;-43.953351;68;1000;35;0;2
-19.919803;-43.943459;600;800;234;60;1
-19.821149;-43.967255;49;750;283;70;2
-19.831245;-43.932829;150;780;250;0;3
-19.889147;-43.994448;65;850;180;60;2
-19.989557;-44.002299;360;850;180;32;3
-19.879361;-43.999639;57;240000;230;77;2
-19.83297;-43.942201;63;900;130;0;2
-19.871331;-43.99668;50;800;230;70;2
-19.935451;-44.013964;55;850;180;80;2
-19.925961;-44.013982;45;810;220;105;2
-19.893066;-43.997332;55;800;230;72;2
-19.887749;-44.003137;55;790;240;64;2
-19.877506;-43.956058;1000;850;180;0;2
-19.88262;-43.955074;11892;800;230;35;2
-19.907271;-43.977899;75;800;230;34;3
-19.911438;-43.906364;60;780;250;100;2
-19.873531;-43.932948;50;750;280;80;2
-19.985624;-44.029346;67;800;230;80;3
-19.832029;-43.967914;70;680;346;63;2
-19.842611;-43.937178;50;800;226;0;2
-19.842821;-43.953196;55;850;176;60;2
-19.807461;-43.934784;75;800;225;59;2
-19.827034;-43.994235;68;900;125;81;3
-19.830802;-43.944436;57;800;225;0;2
-19.822957;-43.971025;46;900;125;0;2
-19.859326;-43.988677;50;850;175;30;2
-19.828899;-43.993947;60;900;125;0;2
-19.923312;-43.942556;46;750;275;97;1
-19.923312;-43.942556;41;750;275;59;1
-19.931702;-43.997179;55;900;120;0;2
-19.822942;-43.966914;57;820;200;64;2
-19.89803;-43.997538;48;900;120;96;2
-19.938334;-43.991005;70;800;220;0;2
-19.895977;-43.997295;47;800;220;32;2
-19.818241;-44.001041;136;900;120;102;2
-19.896826;-44.009142;50;800;220;69;2
-19.879819;-44.011583;1000;700;320;63;2
-19.859576;-43.940102;45;800;220;0;2
-19.879819;-44.011583;1000;700;320;63;2
-19.826555;-43.956368;61;800;220;88;2
-19.873119;-44.01173;55;930;90;90;2
-19.844265;-43.938063;57;720;300;100;3
-19.873119;-44.01173;55;930;90;90;2
-19.834761;-43.967714;60;700;320;70;2
-19.986786;-44.03262;5000;750;270;60;2
-19.919168;-43.938656;444;850;170;96;3
-19.836387;-43.947267;45;800;220;66;2
-19.897312;-43.998176;60;900;120;65;2
-19.841333;-43.952843;40;700;320;64;2
-19.869545;-43.950726;52;850;170;0;2
-19.986786;-44.03262;8159;750;269;57;2
-19.944222;-44.012821;50;800;218;32;2
-19.92594;-43.972383;32;1017;0;0;1
-19.81154;-43.979281;10134;700;316;70;2
-19.865267;-44.004551;45;800;216;0;2
-19.862422;-43.998189;26721;800;216;0;2
-19.826555;-43.956368;55;750;265;78;2
-19.829134;-43.938049;50;915;100;63;2
-19.824812;-43.969247;61;900;115;67;2
-19.887766;-43.961675;54;900;114;120;2
-19.891156;-43.952023;500;900;114;0;2
-19.892284;-43.907908;60;850;162;79;2
-19.865666;-44.00377;62;750;260;300;2
-19.918377;-43.966599;60;800;210;30;2
-19.831524;-43.947255;1979;850;160;69;2
-19.900359;-44.021105;16192;800;210;0;3
-19.868112;-44.013368;2600;750;260;0;2
;;53;850;160;29;2
-19.897865;-44.014102;45;810;200;170;1
-19.889025;-43.98096;8338;800;210;70;2
-19.872403;-43.952768;60;850;160;66;2
-19.906561;-43.941453;60;800;210;35;2
-19.955253;-43.977685;44;780;230;63;2
-19.816541;-43.942487;42;850;155;0;2
-19.839146;-43.989997;80;800;205;67;3
-19.836387;-43.947267;13683;780;225;60;2
-19.88222;-43.999613;50;750;255;0;2
-19.830065;-43.977115;40;750;252;74;2
-19.829212;-43.977252;60;700;302;77;3
-19.945055;-43.977937;90;1000;0;39;2
-19.818035;-43.983394;60;1000;0;185;1
-19.873174;-43.939665;44;850;150;0;2
-19.804062;-43.938965;70;900;100;80;2
-19.804139;-43.976215;50;800;200;0;2
-19.814933;-43.986484;50;900;100;0;2
-19.877583;-43.986209;29;1000;0;0;1
-19.826117;-43.976614;55;750;250;63;2
-19.938933;-44.023459;47;920;80;0;2
-19.919632;-43.985715;60;1000;0;50;2
-19.986446;-44.024956;70;1000;0;67;2
-19.82901;-43.962648;45;1000;0;0;2
-19.926968;-44.001813;2520;850;150;63;2
-19.797831;-43.986636;70;1000;0;80;2
-19.877602;-44.011924;55;800;200;0;3
-19.884985;-43.956791;11892;850;150;29;2
-19.978134;-44.020072;90;1000;0;71;2
-19.897728;-43.996178;55;800;200;94;2
-19.931373;-43.966804;265;1000;0;0;2
-19.913098;-43.990057;60;900;100;50;2
-19.895977;-43.997295;48;800;200;27;2
-19.81154;-43.979281;58;700;300;70;2
-19.832461;-43.944076;5400;800;200;0;2
-19.891156;-43.952023;50;900;100;0;3
-19.833785;-43.974199;50;1000;0;45;3
-19.905068;-43.967058;68;800;200;72;3
-19.838053;-43.930909;65;800;200;0;2
-19.970805;-43.97962;1330;850;150;69;2
-19.916681;-43.934493;48;850;150;70;2
-19.957103;-43.966893;800;800;200;0;3
-19.877583;-43.986209;24;1000;0;0;1
-19.832461;-43.944076;5400;800;200;0;2
-19.891156;-43.952023;50;900;100;0;3
-19.970805;-43.97962;1330;850;150;69;2
-19.815737;-43.983156;50;1000;0;76;2
-19.897728;-43.996178;55;800;200;94;2
-19.82901;-43.962648;45;1000;0;0;2
-19.838261;-43.957842;53;850;150;60;2
-19.944846;-43.994562;500;1000;0;70;2
-19.956548;-43.93743;15;1000;0;0;1
-19.913098;-43.990057;60;900;100;50;2
-19.877583;-43.986209;42;1000;0;0;1
-19.890275;-43.935607;85;1000;0;91;2
-19.931373;-43.966804;265;1000;0;0;2
-19.877583;-43.986209;29;1000;0;0;1
-19.908364;-43.905399;92;1000;0;520;2
-19.840221;-43.959975;25;1000;0;0;1
-19.901521;-43.946152;45;750;250;0;1
-19.901521;-43.946152;50;750;250;0;1
-19.816123;-43.990034;90;1000;0;0;3
-19.81088;-43.941467;40;1000;0;34;1
-19.827156;-43.940298;100;1000;0;25;2
-19.913406;-43.950836;65;800;200;50;2
-19.823577;-43.958973;50;800;200;0;2
-19.824644;-44.005924;58;1000;0;70;3
-19.919632;-43.985715;60;1000;0;60;2
-19.826245;-43.986383;52;800;200;0;2
-19.877583;-43.986209;29;1000;0;0;1
-19.970806;-43.97962;1330;800;200;70;2
-19.83131;-43.984299;70;1000;0;0;2
-19.834188;-44.010409;42;800;200;70;2
-19.833195;-44.008512;100128;800;200;30;2
-19.886468;-43.912435;20;1000;0;0;1
-19.905068;-43.967058;68;800;200;72;3
-19.916869;-43.935252;53;1000;0;0;1
-19.922797;-44.007416;59600;750;250;28;3
-19.997011;-44.007296;55;950;50;17;2
-19.963516;-43.983935;55;850;150;68;2
-19.87654;-44.012944;55;800;200;0;3
-19.832341;-43.929135;110;1000;0;40;3
-19.912223;-43.961222;24;800;200;25;1
-19.924977;-43.91807;61;1000;0;70;2
-19.852973;-43.918731;64;800;200;0;3
-19.966165;-43.97178;67;800;200;69;3
-19.937248;-43.988065;55;750;250;0;3
-19.869226;-43.997965;52;800;200;0;2
-19.933064;-43.973483;70;850;150;0;3
-19.897122;-43.911692;75;800;200;0;2
-19.86295;-43.935555;105;1000;0;50;2
-19.924295;-43.946341;19;1000;0;0;1
-19.993448;-44.016377;65;900;100;0;3
-19.963516;-43.983935;55;850;150;69;2
-19.941686;-44.018015;48;700;300;69;2
-19.976606;-44.016451;90;1000;0;90;3
-19.834154;-44.010195;42;800;199;0;2
-19.840064;-43.937755;55;800;199;42;3
-19.863797;-43.920707;50;800;199;0;2
-19.834154;-44.010195;48;800;199;29;2
-19.916681;-43.934493;63;900;96;65;2
-19.834154;-44.010195;45;800;195;35;2
-19.861449;-43.955003;52;770;220;0;2
-19.820425;-43.981715;64;800;190;77;3
-19.865812;-43.900319;729;850;140;113;2
-19.931201;-43.973204;90;900;90;0;2
-19.811605;-43.978611;10348;800;190;0;2
-19.841981;-43.983797;720;850;140;0;2
-19.830532;-43.983945;75;990;0;63;2
-19.941686;-44.018015;45;700;290;29;2
-19.873301;-44.015368;66;990;0;0;2
-19.984997;-43.99799;360;900;90;788;3
-19.990461;-44.016484;55;850;140;0;2
-19.953649;-43.979076;50;800;190;0;2
-19.93011;-44.002226;85;790;200;85;3
-19.867611;-44.01104;55;780;210;75;2
-19.899517;-43.981499;100;990;0;0;4
-19.814036;-43.952758;5284;650;337;73;2
-19.876684;-43.95974;55;985;0;0;2
-19.812615;-43.979605;80;700;285;68;3
-19.838311;-43.989945;60;750;235;31;2
-19.819596;-43.968988;65;800;184;65;3
-19.893174;-44.013964;47;850;133;0;2
-19.821149;-43.967255;47;700;283;84;2
-19.826117;-43.976614;55;700;282;70;2
-19.834154;-44.010195;47;780;200;40;2
-19.866528;-43.994603;40;750;230;66;2
-19.822153;-43.952684;63;580;400;94;2
-19.988678;-43.996476;60;950;30;23;2
-19.988141;-44.000499;360;950;30;62;3
-19.822649;-43.959373;70;750;230;67;3
-19.992222;-44.005425;51;800;180;40;2
-19.988657;-44.001199;80;900;80;0;3
-19.888472;-44.001516;2520;790;190;29;2
-19.867074;-43.994758;50;750;230;65;2
-19.858721;-43.904367;360;880;100;70;2
-19.892016;-44.014115;70;980;0;0;2
-19.907204;-43.95163;45;890;90;0;2
-19.821169;-43.927116;48;800;180;62;2
-19.83021;-43.966673;62;700;280;0;2
-19.86841;-44.006114;65;700;280;0;2
-19.872702;-44.008011;60;700;280;0;2
-19.988678;-43.996476;60;950;30;23;2
-19.808809;-43.935839;60;780;199;67;2
-19.822938;-43.98183;50;765;213;62;2
-19.865666;-44.00377;45;750;227;28;2
-19.941686;-44.018015;48;690;287;69;2
-19.865666;-44.00377;45;750;227;308;2
-19.93269;-44.015533;2540;800;175;26;2
-19.809582;-43.966698;14493;700;274;80;3
-19.7982;-43.970731;50;800;174;0;2
-19.905068;-43.967058;56;800;170;30;2
-19.836313;-43.934101;55;800;170;0;2
-19.804748;-43.935373;60;800;170;65;2
-19.926453;-44.013643;9764;750;220;60;2
-19.904751;-43.978815;45;850;120;32;2
-19.820237;-43.958784;70;750;220;0;3
-19.883336;-43.958414;81;700;270;66;3
-19.882015;-44.008558;47;800;170;0;2
-19.900985;-43.94726;70;700;270;0;2
-19.833186;-43.992124;360;850;120;80;3
-19.996922;-44.017367;55;900;70;70;2
-19.897294;-43.933155;703;620;350;100;3
-19.871606;-43.945337;35;700;270;68;2
-19.987269;-44.000328;360;900;70;110;2
-19.833328;-43.93901;45;800;170;0;2
-19.867213;-44.009153;50;700;270;0;2
-19.826117;-43.976614;90;750;220;80;2
-19.921982;-43.947218;55;600;370;0;1
-19.88222;-43.999613;49;800;170;34;2
-19.885071;-43.982687;65;750;219;77;2
-19.843752;-43.940681;68;800;168;59;2
-19.984316;-44.028985;55;650;317;59;3
-19.829217;-43.938752;70;800;165;0;2
-19.878054;-44.019883;50;800;160;0;2
-19.954297;-43.975856;80;800;160;60;3
-19.819856;-43.973035;47;800;160;0;2
-19.82265;-43.959377;60;750;210;64;3
-19.987269;-44.000328;360;900;60;107;2
-19.91588;-43.912895;25;890;70;40;1
-19.819596;-43.968988;45;770;190;58;2
-19.835411;-43.942301;51;700;260;27;2
-19.889025;-43.98096;8338;750;210;67;2
-19.82137;-43.958852;15000;600;360;0;2
-19.878054;-44.019883;50;800;160;0;2
-19.895869;-43.935989;45;650;310;39;2
-19.926755;-43.997424;40;800;160;66;2
-19.82137;-43.958852;15000;600;360;0;2
-19.926755;-43.997424;40;800;160;66;2
-19.866528;-43.994603;60;730;230;78;3
-19.813233;-43.971081;45;800;156;0;2
-19.904312;-43.927355;360;900;55;44;2
-19.981897;-44.022502;27800;700;255;32;3
-19.826117;-43.976614;55;700;252;72;2
-19.877618;-43.999993;55;700;252;81;2
-19.834401;-43.978751;45;750;201;29;2
-19.838261;-43.957842;360;950;0;0;2
-19.840329;-43.976958;400;950;0;0;2
-19.891228;-43.963329;90;950;0;80;3
-19.916681;-43.934493;47;700;250;0;1
-19.896937;-43.937029;50;950;0;50;2
-19.892588;-43.937241;50;950;0;50;2
-19.82262;-43.952621;55;700;250;0;2
-19.868964;-44.006121;68;700;250;0;2
-19.903957;-43.953318;50;950;0;0;2
-19.856496;-43.90907;55;790;160;0;2
-19.89274;-43.933545;71;800;150;89;3
-19.87413;-44.014673;49;750;200;30;2
-19.936735;-43.988807;66;700;250;0;2
-19.826976;-43.994189;65;750;200;100;3
-19.880066;-43.982581;360;750;200;17;2
-19.896937;-43.937029;70;950;0;0;2
-19.941652;-44.017372;50;700;250;60;2
-19.877087;-44.005872;45;800;150;0;2
-19.831592;-43.933336;10199;750;200;0;2
-19.90353;-44.02154;400;850;100;80;2
-19.900359;-44.021105;55;950;0;0;2
-19.81154;-43.979281;10134;700;250;70;2
-19.831957;-43.96763;61;950;0;0;2
-19.921803;-43.979899;97;750;200;74;2
-19.831568;-43.94445;44;750;200;0;2
-19.983476;-44.008467;60;750;200;80;3
-19.932011;-44.016186;49;600;350;70;2
-19.812782;-43.958708;14492;750;200;79;3
-19.814812;-43.952837;70;700;250;80;2
-19.828276;-43.961807;50;800;150;50;2
-19.919632;-43.985715;45;950;0;0;2
-19.91267;-43.948788;70;950;0;50;2
-19.896937;-43.937029;50;950;0;50;2
-19.815278;-43.994659;50;800;150;0;2
-19.834078;-44.010342;48;750;200;0;2
-19.833195;-44.008512;48;750;200;0;2
-19.930454;-44.018825;4693;800;150;27;2
-19.818834;-43.979016;55;950;0;0;1
-19.898443;-44.012198;180;950;0;50;3
-19.833195;-44.008512;48;750;200;0;2
-19.941726;-44.014559;50;750;200;29;2
-19.834154;-44.010195;42;750;200;35;2
-19.811605;-43.978611;59;750;200;68;2
-19.854832;-43.9156;55;790;160;0;2
-19.919632;-43.985715;60;950;0;60;2
-19.845649;-43.905564;60;800;150;70;2
-19.912721;-43.94896;70;950;0;50;2
-19.843362;-43.982681;42;790;160;67;2
-19.91268;-43.948823;60;950;0;49;2
-19.832933;-43.992717;360;950;0;0;2
-19.818174;-43.983003;55;850;100;68;2
-19.832341;-43.929135;110;950;0;40;3
-19.912728;-43.94898;60;950;0;49;2
-19.956548;-43.93743;10;950;0;0;1
-19.832341;-43.929135;110;950;0;40;2
-19.892376;-43.948472;75;700;250;0;2
-19.914957;-43.983645;65;950;0;51;3
-19.912711;-43.948881;60;950;0;49;2
-19.807407;-43.989312;1000;800;150;0;2
-19.98962;-44.000921;360;900;50;30;3
-19.859192;-43.90789;60;950;0;0;1
-19.796977;-43.952215;55;850;100;0;3
-19.834154;-44.010195;42;750;199;0;2
-19.835016;-44.005959;50;750;199;0;2
-19.835016;-44.005959;50;750;199;0;2
-19.841768;-43.891685;15049;800;145;30;2
-19.841768;-43.891685;15049;800;145;30;2
-19.897122;-43.911692;65;800;143;0;3
-19.859968;-43.921228;43;700;243;30;2
-19.954297;-43.975856;50;740;200;0;2
-19.873531;-43.932948;60;800;140;0;2
-19.817789;-44.001593;89;900;40;47;3
-19.915723;-43.947652;70;600;340;28;2
-19.941686;-44.018015;59833;700;240;62;2
-19.813685;-43.976588;49;750;190;0;2
-19.842678;-43.979861;360;800;140;66;2
-19.836534;-43.933962;23962;700;240;0;2
-19.813685;-43.976588;50;750;190;0;2
-19.832643;-43.942402;65;810;130;40;2
-19.858721;-43.904367;360;840;100;70;2
-19.831824;-43.970265;65;650;290;67;3
-19.812166;-43.97089;50;700;237;79;2
-19.833298;-44.016879;80;700;236;48;3
-19.828582;-43.963873;66;550;385;26;2
-19.869105;-43.996307;65;770;165;150;2
-19.942347;-43.994653;55;750;185;0;2
-19.941686;-44.018015;55;730;205;0;3
-19.846029;-43.983682;50;750;185;30;2
-19.797891;-43.990185;47;650;283;0;2
-19.986786;-44.03262;8158;650;282;71;2
-19.858124;-43.936835;1500;700;232;70;2
-19.877506;-43.956058;161;800;130;28;2
-19.919855;-43.887122;47;650;280;28;2
-19.835236;-43.982629;68;800;130;0;2
-19.935451;-44.013964;54;790;140;0;2
-19.988678;-43.996476;60;900;30;23;2
-19.958174;-43.972391;60;800;130;65;2
